,datetime,sample_id,state
2098,2000-06-17 15:10:29,257,Travel
2099,2000-06-17 15:33:08,52,Sick
2100,2000-06-17 15:57:42,178,Sick
2101,2000-06-17 16:43:16,450,Work
2102,2000-06-17 17:39:44,232,Sleeping
2103,2000-06-17 20:07:42,318,Travel
2104,2000-06-17 20:57:55,117,Sick
2105,2000-06-17 21:36:35,144,Travel
2106,2000-06-17 22:32:20,211,Bored
2107,2000-06-18 00:20:39,396,Sleeping
2108,2000-06-18 00:41:44,446,Sick
2109,2000-06-18 01:05:33,116,Sick
2110,2000-06-18 02:49:13,222,Travel
2111,2000-06-18 03:18:31,78,Home
2112,2000-06-18 05:59:19,459,Sleeping
2113,2000-06-18 11:34:23,104,Eating
2114,2000-06-18 12:09:36,440,Work
2115,2000-06-18 13:05:03,427,Work
2116,2000-06-18 13:34:39,31,Travel
2117,2000-06-18 14:25:59,244,Bored
2118,2000-06-18 17:19:46,225,Travel
2119,2000-06-18 21:14:52,112,Sport
2120,2000-06-18 23:02:30,44,Sick
2121,2000-06-18 23:40:17,9,Sleeping
2122,2000-06-19 01:50:11,53,Hospital
2123,2000-06-19 03:55:53,42,Sleeping
2124,2000-06-19 04:44:55,83,Sleeping
2125,2000-06-19 04:58:57,461,Travel
2126,2000-06-19 05:15:41,283,Work
2127,2000-06-19 08:02:06,29,Eating
2128,2000-06-19 09:02:52,187,Sleeping
2129,2000-06-19 10:29:16,205,Home
2130,2000-06-19 10:51:36,235,Sleeping
2131,2000-06-19 10:51:41,131,Travel
2132,2000-06-19 11:21:29,396,Travel
2133,2000-06-19 11:27:40,428,Sport
2134,2000-06-19 11:28:18,153,Home
2135,2000-06-19 12:17:57,203,Sleeping
2136,2000-06-19 14:49:44,363,Sick
2137,2000-06-19 15:46:42,330,Travel
2138,2000-06-19 15:55:29,209,Sleeping
2139,2000-06-19 19:13:23,455,Travel
2140,2000-06-19 20:37:44,471,Travel
2141,2000-06-19 22:39:27,186,Travel
2142,2000-06-19 23:53:25,162,Sick
2143,2000-06-20 00:25:57,274,Travel
2144,2000-06-20 01:14:07,289,Sleeping
2145,2000-06-20 02:56:23,466,Sport
2146,2000-06-20 05:31:26,244,Travel
2147,2000-06-20 06:40:44,95,Sick
2148,2000-06-20 07:57:02,417,Sport
2149,2000-06-20 11:54:48,412,Sick
2150,2000-06-20 15:53:52,174,Sleeping
2151,2000-06-20 19:30:38,410,Travel
2152,2000-06-20 19:34:43,477,Sleeping
2153,2000-06-20 21:09:28,72,Sleeping
2154,2000-06-21 00:27:55,267,Bored
2155,2000-06-21 01:37:46,168,Work
2156,2000-06-21 02:42:01,392,Travel
2157,2000-06-21 03:04:49,240,Sleeping
2158,2000-06-21 04:17:33,148,Bored
2159,2000-06-21 06:58:24,97,Sleeping
2160,2000-06-21 07:55:07,204,Sport
2161,2000-06-21 08:15:21,159,Sick
2162,2000-06-21 09:22:06,129,Eating
2163,2000-06-21 10:52:03,211,Sick
2164,2000-06-21 14:43:03,453,Travel
2165,2000-06-21 17:19:42,412,Travel
2166,2000-06-21 17:48:46,226,Travel
2167,2000-06-21 21:11:06,462,Sleeping
2168,2000-06-21 21:13:08,197,Sleeping
2169,2000-06-21 22:14:39,467,Travel
2170,2000-06-21 23:08:10,256,Travel
2171,2000-06-22 03:26:35,142,Sport
2172,2000-06-22 08:24:02,133,Eating
2173,2000-06-22 09:29:06,137,Travel
2174,2000-06-22 09:40:03,295,Sleeping
2175,2000-06-22 10:36:34,175,Travel
2176,2000-06-22 11:53:43,97,Travel
2177,2000-06-22 12:26:51,225,Sleeping
2178,2000-06-22 13:18:52,437,Work
2179,2000-06-22 13:26:16,104,Sleeping
2180,2000-06-22 13:35:07,37,Eating
2181,2000-06-22 17:57:07,148,Travel
2182,2000-06-22 18:09:01,131,Sick
2183,2000-06-22 18:38:32,76,Sport
2184,2000-06-22 18:42:07,63,Travel
2185,2000-06-22 22:02:47,91,Sick
2186,2000-06-22 22:08:35,430,Sick
2187,2000-06-22 22:27:20,95,Sleeping
2188,2000-06-22 23:26:45,363,Sport
2189,2000-06-22 23:55:27,198,Travel
2190,2000-06-23 00:33:04,427,Sleeping
2191,2000-06-23 01:06:44,439,Sleeping
2192,2000-06-23 02:21:46,455,Work
2193,2000-06-23 02:45:54,108,Sleeping
2194,2000-06-23 05:18:41,384,Sport
2195,2000-06-23 06:17:01,340,Travel
2196,2000-06-23 07:21:34,341,Sport
2197,2000-06-23 09:59:07,45,Sick
2198,2000-06-23 11:13:28,190,Travel
2199,2000-06-23 12:28:26,20,Travel
2200,2000-06-23 13:22:47,185,Sleeping
2201,2000-06-23 15:02:46,298,Sleeping
2202,2000-06-23 16:26:44,380,Sick
2203,2000-06-23 18:07:13,460,Home
2204,2000-06-23 19:35:36,451,Sport
2205,2000-06-23 20:38:12,5,Eating
2206,2000-06-23 20:38:55,16,Work
2207,2000-06-23 23:59:47,253,Travel
2208,2000-06-24 01:19:32,475,Travel
2209,2000-06-24 02:38:12,434,Bored
2210,2000-06-24 03:15:52,37,Sick
2211,2000-06-24 04:23:10,193,Travel
2212,2000-06-24 04:43:01,191,Home
2213,2000-06-24 04:57:51,478,Travel
2214,2000-06-24 08:18:02,27,Travel
2215,2000-06-24 09:06:35,204,Sleeping
2216,2000-06-24 09:15:18,249,Sleeping
2217,2000-06-24 11:40:52,380,Sick
2218,2000-06-24 14:15:45,453,Travel
2219,2000-06-24 16:02:12,130,Sport
2220,2000-06-24 17:20:04,157,Travel
2221,2000-06-24 18:03:47,292,Sleeping
2222,2000-06-24 20:29:45,24,Travel
2223,2000-06-24 21:17:44,272,Travel
2224,2000-06-25 00:50:12,309,Eating
2225,2000-06-25 02:57:57,306,Sleeping
2226,2000-06-25 06:01:19,250,Sleeping
2227,2000-06-25 08:13:29,29,Travel
2228,2000-06-25 08:17:51,157,Sleeping
2229,2000-06-25 08:47:36,390,Sick
2230,2000-06-25 09:59:02,401,Sick
2231,2000-06-25 11:03:17,336,Sport
2232,2000-06-25 12:40:06,421,Sport
2233,2000-06-25 14:00:35,44,Travel
2234,2000-06-25 15:57:56,145,Sleeping
2235,2000-06-25 20:48:36,132,Sleeping
2236,2000-06-25 21:14:49,269,Sleeping
2237,2000-06-25 22:27:09,492,Sport
2238,2000-06-26 01:18:25,292,Travel
2239,2000-06-26 02:51:11,226,Sleeping
2240,2000-06-26 02:55:23,488,Travel
2241,2000-06-26 03:18:46,403,Travel
2242,2000-06-26 05:25:20,317,Sleeping
2243,2000-06-26 10:03:42,185,Sleeping
2244,2000-06-26 10:24:44,107,Sleeping
2245,2000-06-26 10:32:56,417,Sleeping
2246,2000-06-26 11:33:28,177,Sleeping
2247,2000-06-26 12:30:41,141,Sleeping
2248,2000-06-26 13:33:48,95,Travel
2249,2000-06-26 14:50:24,92,Sleeping
2250,2000-06-26 15:44:18,442,Travel
2251,2000-06-26 15:56:59,114,Home
2252,2000-06-26 16:01:09,58,Sick
2253,2000-06-26 16:45:53,446,Travel
2254,2000-06-26 18:36:45,35,Work
2255,2000-06-26 18:49:40,50,Sleeping
2256,2000-06-26 18:59:20,100,Work
2257,2000-06-26 19:08:40,248,Travel
2258,2000-06-26 21:10:57,434,Home
2259,2000-06-26 22:03:19,322,Travel
2260,2000-06-27 02:28:07,227,Work
2261,2000-06-27 05:26:15,454,Travel
2262,2000-06-27 06:15:05,462,Work
2263,2000-06-27 06:45:31,341,Work
2264,2000-06-27 07:44:41,236,Sleeping
2265,2000-06-27 08:46:42,198,Bored
2266,2000-06-27 09:08:31,266,Sleeping
2267,2000-06-27 09:09:23,239,Sleeping
2268,2000-06-27 10:16:43,86,Sick
2269,2000-06-27 12:02:35,118,Sick
2270,2000-06-27 12:09:49,420,Travel
2271,2000-06-27 13:29:16,155,Travel
2272,2000-06-27 13:59:24,347,Travel
2273,2000-06-27 17:09:56,383,Work
2274,2000-06-27 19:28:45,234,Travel
2275,2000-06-27 23:11:51,227,Sleeping
2276,2000-06-28 00:13:39,134,Sleeping
2277,2000-06-28 03:14:19,356,Sick
2278,2000-06-28 03:35:33,322,Sick
2279,2000-06-28 04:02:53,385,Travel
2280,2000-06-28 04:46:08,425,Sport
2281,2000-06-28 05:32:42,198,Sick
2282,2000-06-28 05:33:31,242,Work
2283,2000-06-28 08:04:30,415,Sleeping
2284,2000-06-28 08:12:54,26,Travel
2285,2000-06-28 09:56:59,200,Travel
2286,2000-06-28 10:40:09,457,Sleeping
2287,2000-06-28 10:43:49,244,Travel
2288,2000-06-28 12:03:52,398,Sleeping
2289,2000-06-28 19:04:34,272,Work
2290,2000-06-28 20:02:26,361,Bed
2291,2000-06-28 23:01:36,283,Sick
2292,2000-06-29 00:46:17,34,Bored
2293,2000-06-29 00:55:54,465,Home
2294,2000-06-29 00:56:41,232,Sleeping
2295,2000-06-29 02:50:28,473,Sport
2296,2000-06-29 03:16:37,244,Home
2297,2000-06-29 03:42:34,424,Travel
2298,2000-06-29 03:46:21,390,Travel
2299,2000-06-29 04:30:43,174,Sport
2300,2000-06-29 07:14:52,210,Eating
2301,2000-06-29 07:22:48,331,Sick
2302,2000-06-29 09:48:18,270,Sleeping
2303,2000-06-29 11:39:36,79,Sick
2304,2000-06-29 11:56:13,378,Work
2305,2000-06-29 12:58:22,265,Sleeping
2306,2000-06-29 13:47:34,329,Sick
2307,2000-06-29 15:27:16,242,Travel
2308,2000-06-29 15:51:20,167,Travel
2309,2000-06-29 20:03:12,300,Work
2310,2000-06-29 21:26:32,445,Sleeping
2311,2000-06-29 22:19:54,479,Travel
2312,2000-06-29 23:52:16,78,Sick
2313,2000-06-30 04:27:46,44,Sleeping
2314,2000-06-30 06:14:57,224,Home
2315,2000-06-30 07:16:04,37,Eating
2316,2000-06-30 10:54:43,141,Sick
2317,2000-06-30 11:16:18,252,Travel
2318,2000-06-30 11:18:26,283,Travel
2319,2000-06-30 15:29:00,339,Sleeping
2320,2000-06-30 18:30:30,362,Sport
2321,2000-06-30 19:53:43,170,Sleeping
2322,2000-06-30 20:48:50,406,Sleeping
2323,2000-06-30 23:19:33,456,Travel
2324,2000-07-01 00:17:48,280,Travel
2325,2000-07-01 02:41:52,463,Sleeping
2326,2000-07-01 03:15:09,341,Travel
2327,2000-07-01 03:51:09,44,Sleeping
2328,2000-07-01 04:17:45,68,Travel
2329,2000-07-01 06:20:06,423,Sleeping
2330,2000-07-01 07:21:48,223,Travel
2331,2000-07-01 10:56:31,270,Hospital
2332,2000-07-01 11:19:15,74,Travel
2333,2000-07-01 12:50:52,322,Eating
2334,2000-07-01 14:40:43,157,Travel
2335,2000-07-01 14:51:19,119,Sleeping
2336,2000-07-01 15:08:42,129,Travel
2337,2000-07-01 16:38:48,71,Travel
2338,2000-07-01 18:06:29,329,Sick
2339,2000-07-01 18:48:32,22,Sleeping
2340,2000-07-01 19:23:27,55,Sick
2341,2000-07-01 19:31:21,311,Sleeping
2342,2000-07-01 20:01:26,24,Sleeping
2343,2000-07-01 21:38:20,7,Home
2344,2000-07-01 23:32:38,22,Travel
2345,2000-07-02 00:19:28,448,Travel
2346,2000-07-02 01:54:25,487,Sleeping
2347,2000-07-02 02:48:51,137,Sleeping
2348,2000-07-02 03:28:41,119,Travel
2349,2000-07-02 05:04:22,225,Sick
2350,2000-07-02 05:08:31,250,Travel
2351,2000-07-02 05:39:25,328,Travel
2352,2000-07-02 07:07:57,308,Sleeping
2353,2000-07-02 09:21:21,275,Sleeping
2354,2000-07-02 09:31:21,44,Sleeping
2355,2000-07-02 10:13:47,115,Travel
2356,2000-07-02 10:21:07,70,Travel
2357,2000-07-02 12:41:25,33,Travel
2358,2000-07-02 13:04:15,104,Work
2359,2000-07-02 15:21:20,90,Travel
2360,2000-07-02 16:58:55,355,Travel
2361,2000-07-02 17:06:08,70,Sick
2362,2000-07-02 18:59:37,381,Travel
2363,2000-07-02 21:27:29,190,Travel
2364,2000-07-02 22:50:33,89,Travel
2365,2000-07-02 23:21:07,278,Sick
2366,2000-07-03 00:02:20,391,Travel
2367,2000-07-03 00:18:04,136,Sport
2368,2000-07-03 02:31:14,36,Sleeping
2369,2000-07-03 04:47:42,110,Sleeping
2370,2000-07-03 06:31:52,474,Travel
2371,2000-07-03 06:41:29,252,Sleeping
2372,2000-07-03 06:46:50,255,Sport
2373,2000-07-03 06:52:58,151,Sleeping
2374,2000-07-03 10:16:18,277,Travel
2375,2000-07-03 14:40:07,366,Sick
2376,2000-07-03 17:49:34,255,Sleeping
2377,2000-07-03 19:56:22,41,Sick
2378,2000-07-03 21:59:36,370,Travel
2379,2000-07-03 22:03:33,302,Travel
2380,2000-07-03 23:29:54,397,Travel
2381,2000-07-04 00:06:15,394,Home
2382,2000-07-04 00:43:01,26,Sleeping
2383,2000-07-04 01:11:24,246,Travel
2384,2000-07-04 01:32:12,252,Sport
2385,2000-07-04 03:34:24,473,Travel
2386,2000-07-04 06:03:10,282,Sleeping
2387,2000-07-04 06:12:37,18,Eating
2388,2000-07-04 06:29:14,355,Travel
2389,2000-07-04 08:19:08,59,Travel
2390,2000-07-04 12:29:29,414,Sick
2391,2000-07-04 16:34:28,397,Hospital
2392,2000-07-04 17:09:46,122,Sleeping
2393,2000-07-04 17:21:32,217,Sick
2394,2000-07-04 18:58:14,205,Home
2395,2000-07-04 19:32:41,280,Sleeping
2396,2000-07-04 20:17:20,178,Bored
2397,2000-07-05 00:49:21,171,Travel
2398,2000-07-05 02:24:04,283,Work
2399,2000-07-05 02:45:56,462,Travel
2400,2000-07-05 04:09:38,350,Travel
2401,2000-07-05 04:43:54,67,Travel
2402,2000-07-05 04:56:44,166,Sleeping
2403,2000-07-05 05:08:21,23,Travel
2404,2000-07-05 06:56:15,8,Home
2405,2000-07-05 07:25:12,0,Travel
2406,2000-07-05 08:11:39,101,Travel
2407,2000-07-05 10:59:53,291,Sleeping
2408,2000-07-05 11:56:43,76,Sleeping
2409,2000-07-05 12:27:51,174,Travel
2410,2000-07-05 13:23:27,450,Travel
2411,2000-07-05 14:04:03,43,Travel
2412,2000-07-05 22:30:01,494,Sleeping
2413,2000-07-05 23:36:41,435,Home
2414,2000-07-06 00:06:13,367,Sick
2415,2000-07-06 02:40:56,232,Travel
2416,2000-07-06 05:15:46,74,Sleeping
2417,2000-07-06 05:30:02,278,Sick
2418,2000-07-06 06:40:12,20,Sport
2419,2000-07-06 09:08:22,43,Sport
2420,2000-07-06 09:48:51,277,Sick
2421,2000-07-06 09:55:39,204,Sick
2422,2000-07-06 12:06:00,175,Travel
2423,2000-07-06 12:24:31,16,Sick
2424,2000-07-06 14:28:46,92,Travel
2425,2000-07-06 15:30:16,272,Travel
2426,2000-07-06 17:00:07,242,Travel
2427,2000-07-06 17:17:40,474,Sick
2428,2000-07-06 19:39:03,417,Sick
2429,2000-07-06 20:02:57,344,Bored
2430,2000-07-06 23:34:39,173,Travel
2431,2000-07-07 00:36:18,253,Sport
2432,2000-07-07 01:10:40,336,Travel
2433,2000-07-07 01:42:05,143,Travel
2434,2000-07-07 02:22:04,453,Sleeping
2435,2000-07-07 02:24:18,243,Travel
2436,2000-07-07 03:19:00,247,Bed
2437,2000-07-07 03:43:49,499,Work
2438,2000-07-07 04:37:02,180,Sick
2439,2000-07-07 05:13:08,254,Travel
2440,2000-07-07 05:17:58,412,Travel
2441,2000-07-07 07:33:36,206,Travel
2442,2000-07-07 09:12:24,173,Travel
2443,2000-07-07 09:46:56,324,Travel
2444,2000-07-07 12:28:36,154,Home
2445,2000-07-07 14:19:54,266,Work
2446,2000-07-07 15:58:00,478,Sick
2447,2000-07-07 16:50:40,460,Travel
2448,2000-07-07 17:53:47,61,Travel
2449,2000-07-07 19:23:59,391,Sport
2450,2000-07-07 23:06:52,50,Work
2451,2000-07-08 05:59:52,162,Sick
2452,2000-07-08 07:22:03,86,Travel
2453,2000-07-08 08:00:53,492,Sick
2454,2000-07-08 11:30:34,193,Sleeping
2455,2000-07-08 15:12:53,485,Sleeping
2456,2000-07-08 15:36:08,258,Travel
2457,2000-07-08 16:32:37,49,Work
2458,2000-07-08 16:44:26,95,Sleeping
2459,2000-07-08 17:41:25,405,Travel
2460,2000-07-08 19:20:31,204,Sleeping
2461,2000-07-08 21:46:08,119,Travel
2462,2000-07-08 23:07:02,359,Sleeping
2463,2000-07-09 03:08:12,279,Sick
2464,2000-07-09 03:43:56,123,Travel
2465,2000-07-09 04:24:32,183,Travel
2466,2000-07-09 05:32:26,424,Sick
2467,2000-07-09 06:02:55,444,Travel
2468,2000-07-09 07:05:18,312,Travel
2469,2000-07-09 08:21:13,447,Work
2470,2000-07-09 09:27:14,0,Sick
2471,2000-07-09 09:47:41,336,Travel
2472,2000-07-09 14:01:02,193,Eating
2473,2000-07-09 15:14:19,87,Work
2474,2000-07-09 15:19:01,166,Travel
2475,2000-07-09 15:37:06,249,Travel
2476,2000-07-09 16:06:13,408,Travel
2477,2000-07-09 18:21:50,355,Travel
2478,2000-07-09 18:31:12,169,Sleeping
2479,2000-07-09 19:21:36,200,Sleeping
2480,2000-07-09 19:32:55,214,Travel
2481,2000-07-09 21:22:46,11,Travel
2482,2000-07-09 21:23:09,372,Travel
2483,2000-07-09 21:24:28,37,Travel
2484,2000-07-09 21:56:33,495,Travel
2485,2000-07-10 03:49:54,344,Sick
2486,2000-07-10 04:51:58,456,Travel
2487,2000-07-10 08:53:33,316,Travel
2488,2000-07-10 09:06:29,74,Sick
2489,2000-07-10 09:07:15,453,Sick
2490,2000-07-10 11:17:05,444,Work
2491,2000-07-10 11:42:43,109,Travel
2492,2000-07-10 15:08:51,163,Sleeping
2493,2000-07-10 15:14:02,15,Travel
2494,2000-07-10 15:50:59,404,Sleeping
2495,2000-07-10 15:59:10,355,Sleeping
2496,2000-07-10 16:31:04,40,Sleeping
2497,2000-07-10 16:53:28,420,Sleeping
2498,2000-07-10 18:59:25,404,Work
2499,2000-07-10 19:02:53,217,Home
2500,2000-07-10 20:08:27,492,Work
2501,2000-07-10 21:27:29,92,Travel
2502,2000-07-11 00:05:51,411,Sleeping
2503,2000-07-11 01:49:25,376,Travel
2504,2000-07-11 02:58:47,128,Sleeping
2505,2000-07-11 03:19:09,399,Travel
2506,2000-07-11 03:28:14,102,Sick
2507,2000-07-11 05:58:04,330,Sport
2508,2000-07-11 06:55:41,226,Travel
2509,2000-07-11 08:00:05,191,Sick
2510,2000-07-11 10:32:35,83,Travel
2511,2000-07-11 10:37:50,215,Eating
2512,2000-07-11 11:15:44,28,Travel
2513,2000-07-11 11:57:59,64,Travel
2514,2000-07-11 14:14:28,132,Sleeping
2515,2000-07-11 15:01:42,149,Sick
2516,2000-07-11 17:34:40,264,Sleeping
2517,2000-07-11 17:52:17,434,Travel
2518,2000-07-11 19:41:34,158,Travel
2519,2000-07-11 19:52:06,319,Sick
2520,2000-07-11 20:13:02,259,Travel
2521,2000-07-11 22:15:28,201,Bored
2522,2000-07-11 22:24:03,216,Sick
2523,2000-07-11 23:29:50,115,Sick
2524,2000-07-12 02:17:50,171,Sick
2525,2000-07-12 02:36:35,209,Travel
2526,2000-07-12 03:19:37,497,Sport
2527,2000-07-12 03:28:01,489,Sleeping
2528,2000-07-12 07:19:31,158,Travel
2529,2000-07-12 12:00:11,142,Travel
2530,2000-07-12 12:20:06,246,Travel
2531,2000-07-12 12:35:59,227,Sport
2532,2000-07-12 13:07:09,452,Bed
2533,2000-07-12 13:43:44,145,Sick
2534,2000-07-12 14:09:12,284,Sleeping
2535,2000-07-12 15:06:05,367,Travel
2536,2000-07-12 15:19:24,189,Sick
2537,2000-07-12 16:10:26,494,Travel
2538,2000-07-12 17:13:35,284,Sleeping
2539,2000-07-12 20:05:07,266,Travel
2540,2000-07-12 20:31:02,363,Sick
2541,2000-07-12 20:53:08,290,Sleeping
2542,2000-07-12 21:21:49,443,Sleeping
2543,2000-07-12 23:02:04,53,Travel
2544,2000-07-12 23:51:40,292,Travel
2545,2000-07-13 00:09:23,274,Travel
2546,2000-07-13 01:01:49,308,Home
2547,2000-07-13 01:37:36,278,Travel
2548,2000-07-13 01:49:37,226,Travel
2549,2000-07-13 03:12:08,45,Sleeping
2550,2000-07-13 04:37:07,170,Travel
2551,2000-07-13 04:59:42,282,Sleeping
2552,2000-07-13 06:04:17,462,Travel
2553,2000-07-13 08:31:15,109,Sleeping
2554,2000-07-13 09:23:46,16,Sick
2555,2000-07-13 12:29:14,176,Travel
2556,2000-07-13 13:23:01,54,Travel
2557,2000-07-13 13:40:27,322,Sport
2558,2000-07-13 14:15:43,99,Sleeping
2559,2000-07-13 14:38:02,136,Sleeping
2560,2000-07-13 20:00:58,393,Sleeping
2561,2000-07-13 23:41:37,29,Travel
2562,2000-07-14 00:02:41,487,Travel
2563,2000-07-14 01:07:05,244,Travel
2564,2000-07-14 01:28:28,276,Sport
2565,2000-07-14 02:29:36,262,Travel
2566,2000-07-14 03:21:50,267,Sleeping
2567,2000-07-14 03:33:07,87,Sleeping
2568,2000-07-14 03:33:17,370,Travel
2569,2000-07-14 08:53:07,267,Travel
2570,2000-07-14 10:33:02,155,Sick
2571,2000-07-14 11:56:02,269,Sick
2572,2000-07-14 12:07:12,234,Sleeping
2573,2000-07-14 12:33:08,473,Sick
2574,2000-07-14 12:49:12,272,Travel
2575,2000-07-14 15:01:19,302,Travel
2576,2000-07-14 17:11:11,11,Sick
2577,2000-07-14 17:24:36,411,Sleeping
2578,2000-07-14 18:33:31,171,Travel
2579,2000-07-14 18:39:10,366,Travel
2580,2000-07-14 20:19:50,175,Travel
2581,2000-07-14 21:13:41,218,Sleeping
2582,2000-07-14 22:06:13,232,Eating
2583,2000-07-14 23:51:14,452,Travel
2584,2000-07-15 01:18:48,392,Travel
2585,2000-07-15 02:00:24,22,Sleeping
2586,2000-07-15 02:46:59,414,Eating
2587,2000-07-15 04:09:11,74,Travel
2588,2000-07-15 04:27:58,37,Eating
2589,2000-07-15 04:44:02,178,Sleeping
2590,2000-07-15 05:02:14,455,Travel
2591,2000-07-15 05:42:59,423,Travel
2592,2000-07-15 07:50:55,208,Sick
2593,2000-07-15 09:06:00,342,Sleeping
2594,2000-07-15 10:47:17,454,Sleeping
2595,2000-07-15 10:51:13,230,Sick
2596,2000-07-15 11:42:43,456,Sick
2597,2000-07-15 11:45:34,197,Travel
2598,2000-07-15 12:59:50,247,Sick
2599,2000-07-15 13:07:55,65,Sport
2600,2000-07-15 13:12:22,280,Hospital
2601,2000-07-15 14:03:20,283,Travel
2602,2000-07-15 14:29:12,94,Sick
2603,2000-07-15 15:14:43,477,Work
2604,2000-07-15 17:33:10,192,Home
2605,2000-07-15 19:13:32,233,Travel
2606,2000-07-15 20:33:32,454,Sport
2607,2000-07-16 01:08:31,410,Sleeping
2608,2000-07-16 02:00:17,185,Travel
2609,2000-07-16 03:00:32,351,Travel
2610,2000-07-16 03:26:55,276,Eating
2611,2000-07-16 05:38:35,284,Travel
2612,2000-07-16 07:02:26,30,Travel
2613,2000-07-16 09:42:25,90,Sleeping
2614,2000-07-16 12:08:55,479,Travel
2615,2000-07-16 21:37:21,299,Sleeping
2616,2000-07-16 23:44:49,447,Sick
2617,2000-07-17 03:48:31,78,Bored
2618,2000-07-17 07:03:15,445,Travel
2619,2000-07-17 08:15:24,122,Sick
2620,2000-07-17 08:48:34,331,Travel
2621,2000-07-17 09:04:40,211,Travel
2622,2000-07-17 09:58:38,361,Sick
2623,2000-07-17 10:22:56,295,Travel
2624,2000-07-17 10:35:41,24,Sleeping
2625,2000-07-17 10:42:22,110,Travel
2626,2000-07-17 11:05:32,107,Sleeping
2627,2000-07-17 14:25:14,404,Travel
2628,2000-07-17 15:14:38,185,Sick
2629,2000-07-17 15:27:10,240,Sleeping
2630,2000-07-17 16:20:47,382,Travel
2631,2000-07-17 16:27:34,108,Travel
2632,2000-07-17 18:48:35,176,Travel
2633,2000-07-17 19:47:29,388,Sleeping
2634,2000-07-17 20:03:35,94,Travel
2635,2000-07-17 22:19:12,258,Travel
2636,2000-07-17 23:06:00,236,Travel
2637,2000-07-17 23:44:28,454,Sleeping
2638,2000-07-17 23:50:51,318,Sick
2639,2000-07-18 00:03:45,195,Home
2640,2000-07-18 00:24:50,142,Travel
2641,2000-07-18 01:44:02,424,Sleeping
2642,2000-07-18 02:02:52,322,Sick
2643,2000-07-18 05:07:19,55,Sick
2644,2000-07-18 05:13:12,23,Travel
2645,2000-07-18 05:43:03,60,Home
2646,2000-07-18 06:41:59,306,Sick
2647,2000-07-18 07:30:57,197,Hospital
2648,2000-07-18 07:55:32,403,Work
2649,2000-07-18 07:59:37,175,Travel
2650,2000-07-18 08:07:16,6,Travel
2651,2000-07-18 10:30:35,252,Sick
2652,2000-07-18 13:36:30,251,Sleeping
2653,2000-07-18 15:52:48,268,Work
2654,2000-07-18 16:11:59,107,Sick
2655,2000-07-18 17:36:32,387,Travel
2656,2000-07-18 18:52:50,37,Travel
2657,2000-07-18 20:03:51,463,Travel
2658,2000-07-18 20:40:37,251,Sleeping
2659,2000-07-18 21:07:41,3,Sick
2660,2000-07-18 21:47:24,289,Sick
2661,2000-07-18 21:55:27,243,Travel
2662,2000-07-18 22:09:43,115,Work
2663,2000-07-18 22:17:06,319,Work
2664,2000-07-18 22:36:44,395,Sleeping
2665,2000-07-19 03:12:50,170,Sleeping
2666,2000-07-19 06:20:37,450,Sleeping
2667,2000-07-19 06:40:39,47,Sleeping
2668,2000-07-19 07:07:42,236,Sleeping
2669,2000-07-19 09:27:00,175,Sick
2670,2000-07-19 09:48:48,240,Travel
2671,2000-07-19 12:13:47,291,Travel
2672,2000-07-19 12:33:08,46,Sport
2673,2000-07-19 13:29:26,394,Sleeping
2674,2000-07-19 13:45:17,135,Travel
2675,2000-07-19 15:06:13,49,Travel
2676,2000-07-19 16:38:27,381,Sick
2677,2000-07-19 16:56:49,393,Travel
2678,2000-07-19 17:03:47,256,Sleeping
2679,2000-07-19 18:46:03,100,Sleeping
2680,2000-07-19 21:13:50,335,Sleeping
2681,2000-07-19 22:10:27,12,Travel
2682,2000-07-19 22:22:50,76,Travel
2683,2000-07-19 23:08:51,32,Travel
2684,2000-07-19 23:49:38,365,Sick
2685,2000-07-20 00:46:34,318,Travel
2686,2000-07-20 04:14:02,142,Sleeping
2687,2000-07-20 05:39:37,329,Travel
2688,2000-07-20 06:22:26,59,Sick
2689,2000-07-20 07:09:59,35,Travel
2690,2000-07-20 08:27:30,24,Travel
2691,2000-07-20 09:37:21,38,Travel
2692,2000-07-20 10:07:47,173,Sleeping
2693,2000-07-20 10:10:20,57,Sick
2694,2000-07-20 10:14:09,453,Travel
2695,2000-07-20 10:15:25,364,Travel
2696,2000-07-20 15:33:11,352,Sleeping
2697,2000-07-20 15:55:11,56,Travel
2698,2000-07-20 16:00:47,114,Travel
2699,2000-07-20 18:51:48,261,Home
2700,2000-07-20 19:16:55,122,Travel
2701,2000-07-20 19:27:48,459,Work
2702,2000-07-20 21:50:05,426,Travel
2703,2000-07-21 00:17:23,375,Travel
2704,2000-07-21 03:29:36,216,Eating
2705,2000-07-21 03:30:30,235,Sleeping
2706,2000-07-21 04:28:05,173,Travel
2707,2000-07-21 07:07:24,482,Sleeping
2708,2000-07-21 09:16:09,69,Bored
2709,2000-07-21 10:05:17,177,Sport
2710,2000-07-21 11:06:13,165,Travel
2711,2000-07-21 11:51:03,267,Work
2712,2000-07-21 12:21:48,196,Home
2713,2000-07-21 14:56:44,14,Travel
2714,2000-07-21 15:13:36,73,Bed
2715,2000-07-21 15:46:18,462,Travel
2716,2000-07-21 16:27:20,378,Sick
2717,2000-07-21 16:28:52,199,Sick
2718,2000-07-21 19:01:32,464,Travel
2719,2000-07-21 19:06:08,233,Sleeping
2720,2000-07-21 19:24:34,198,Sleeping
2721,2000-07-21 21:05:56,112,Sleeping
